"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"58",1850,164.360000610352,64.7086616576187,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"59",1850,161.130004882812,63.4370097963829,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"60",1850,171.25,67.4212598425197,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"61",1850,163.160003662109,64.2362219142163,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"62",1850,179.369995117188,70.6181083138533,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"63",1850,166.389999389648,65.5078737754521,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"64",1850,168.619995117188,66.3858248492864,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"65",1850,175.740005493164,69.1889785406158,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"66",1850,164.960006713867,64.9448845330186,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"67",1850,161.330001831055,63.5157487523837,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"68",1850,171.449996948242,67.4999987985206,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"69",1850,171.850006103516,67.6574827179195,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"70",1850,166.589996337891,65.586612731453,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"71",1850,157.270004272461,61.9173245167169,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"72",1850,155.669998168945,61.2874008539155,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"73",1850,182,71.6535433070866,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"74",1850,169.419998168945,66.7007866806871,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"75",1850,169.020004272461,66.5433087686854,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"76",1850,163.759994506836,64.4724387822189,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"77",1850,177.770004272461,69.9881906584492,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"78",1850,170.850006103516,67.263781930518,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"79",1850,168.020004272461,66.1496079812838,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"80",1850,169.419998168945,66.7007866806871,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"81",1850,152.210006713867,59.9251994936485,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"82",1850,163.360000610352,64.3149608702171,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"83",1850,163.559997558594,64.393699826218,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"84",1850,177.970001220703,70.06692961445,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"85",1850,165.389999389648,65.1141729880506,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"86",1850,169.419998168945,66.7007866806871,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"87",1850,172.050003051758,67.7362216739204,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"88",1850,157.470001220703,61.9960634727178,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"89",1850,182.429992675781,71.8228317621186,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"90",1850,156.070007324219,61.4448847733145,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"91",1850,175.139999389648,68.9527556652159,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"92",1850,165.789993286133,65.2716509000523,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"93",1850,168.419998168945,66.3070858932856,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"94",1850,166.589996337891,65.586612731453,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"95",1850,157.270004272461,61.9173245167169,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"96",1850,158.5,62.4015748031496,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"97",1850,167.190002441406,65.8228356068528,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"98",1850,159.5,62.7952755905512,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"99",1850,160.729995727539,63.2795258769839,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"100",1850,162.960006713867,64.1574829582154,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"101",1850,160.729995727539,63.2795258769839,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"102",1850,159.5,62.7952755905512,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"103",1850,175.139999389648,68.9527556652159,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"104",1850,161.130004882812,63.4370097963829,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"105",1850,164.360000610352,64.7086616576187,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"106",1850,181,71.259842519685,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"107",1850,156.869995117188,61.7598405973179,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"108",1850,167.190002441406,65.8228356068528,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"109",1850,169.619995117188,66.779525636688,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"110",1850,166.190002441406,65.4291348194513,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"111",1850,172.050003051758,67.7362216739204,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"112",1850,177.770004272461,69.9881906584492,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"113",1850,155.669998168945,61.2874008539155,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"114",1850,158.100006103516,62.2440968911479,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
